U,,ARKADY,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,ENTERPRISE CREW,AddState,"num_rounds=3, state=8",,ShieldsDepleted,SelfShip,Set,"When the shield is depleted, Arkady has a X chance of inspiring Morale to the ship for 3 rounds.",FALSE,X chance to inspire Morale for 3 rounds when the Shield is depleted,,,,"0.5, 0.1, 0.2","1.0, 1.0, 1.0",TRUE,TRUE,6,4151870740,11
U,,ARKADY,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,ENTERPRISE CREW,ShieldHPMax,,,ShipLaunched,SelfShip,MultiplyAdd,Arkady increases the Shield Health of the ship by X.,FALSE,+X to the Shield Health of the Ship,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.1, 0.12, 0.14, 0.16, 0.2",FALSE,TRUE,6,3062248728,12
R,,UHURA,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,ENTERPRISE CREW,AllReloadSpeed,num_rounds=2,,ShieldsDepleted,EnemyShip,Add,"When the shield is depleted, Uhura has a X chance of delaying the next opponent weapon fire by one Round.",FALSE,X chance to delay opponent's fire by 1 round when the Shield is depleted,,,,"0.5, 0.1, 0.2","1.0, 0.0, 0.0",TRUE,TRUE,7,3587051486,13
R,,UHURA,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,ENTERPRISE CREW,Accuracy,,,ShipLaunched,SelfShip,MultiplyAdd,Uhura increases the Accuracy of the ship she's in by X.,FALSE,+X to this ship's Accuracy,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.4, 0.5, 0.6, 0.7, 0.8",FALSE,TRUE,7,2416805344,14
E,,GORKON,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KLINGON PATRIOTS,CritChance,num_rounds=2,,CombatStart,SelfShip,Add,Gorkon increases the chances of dealing a Critical Hit by  X for the first 2 Rounds.,FALSE,+X bonus to Critical Hit Chances for the first 2 Rounds,,,,"1.0, 1.0, 1.0","0.1, 0.05, 0.1",FALSE,TRUE,8,674724565,15
E,,GORKON,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KLINGON PATRIOTS,AddState,"num_rounds=3, state=4",,CriticalShotFired,EnemyShip,Set,"When the ship hits the opponent with a Critical Hit, Gorkon has a X chance of causing a Hull Breach for three rounds on the opponent's ship.",FALSE,X chance to cause a Hull Breach for 3 Rounds when hitting with a Critical Hit,,,,"0.7, 0.75, 0.8, 0.85, 0.9","0.7, 0.75, 0.8, 0.85, 0.9",TRUE,TRUE,8,3732921554,16
R,,CHANG,CM,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,HullHealthBelow,➖,➖,KLINGON PATRIOTS,AllDamage,"num_rounds=1, percentage=0.6",HullHealthBelow,RoundStart,SelfShip,MultiplyAdd,"As long as the opponent's ship Hull Health is under 60%, Chang increases the Damage of the weapons by X.",FALSE,+X to Damage if the opponent's Hull Health under 60%,,,,"1.0, 1.0, 1.0","0.1, 0.1, 0.2",FALSE,TRUE,9,242644831,17
R,,CHANG,OA,✴️,✴️,✴️,✴️,✴️,✴️,➖,➖,➖,➖,✴️,✴️,TargetHasHullBreach,➖,➖,KLINGON PATRIOTS,AllReloadSpeed,num_rounds=1,"TargetNotArmada, TargetNotASB, TargetHasHullBreach",CriticalShotFired,EnemyShip,Add,"If the ship deals a Critical Hit to the opponent's ship while it has a Hull Breach, Chang has a X chance of delaying its next weapon attack by 1 round.",FALSE,X chance to delay opponent's weapon fire for 1 round with a Critical Hit on a Hull Breach,,,,"0.3, 0.35, 0.4, 0.45, 0.5","1.0, 1.0, 1.0, 1.0, 1.0",TRUE,TRUE,9,2157413500,18
R,,KERLA,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KLINGON PATRIOTS,ShipDodge,,,ShieldsDepleted,SelfShip,MultiplyAdd,"When the shields are depleted during battle, Kerla increases the Dodge of the ship by X.",FALSE,+X to Dodge when the Shields are depleted,,,,"1.0, 1.0, 1.0","0.5, 0.1, 0.25",FALSE,TRUE,10,228933399,19
R,,KERLA,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,ModuleKinetic,➖,➖,KLINGON PATRIOTS,CritDamage,,ModuleKinetic,CombatStart,SelfShip,Add,Kerla increases the Critical Hit Damage by X when firing with a Kinetic Weapon.,FALSE,+X to Critical Damage with Kinetic weapons,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.2, 0.25, 0.3, 0.4, 0.5",FALSE,TRUE,10,1118413176,20
R,,AZETBUR,CM,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,HitEnemyWithKinetic,➖,➖,KLINGON PATRIOTS,AddState,"num_rounds=2, state=4",HitEnemyWithKinetic,EnemyTakesHit,EnemyShip,Set,"When hitting the enemy with a Kinetic weapon attack, Azetbur has a X chance of causing a Hull Breach for 2 rounds on the opponent's ship. -- (Weapons with multiple shots will only trigger this ability once per attack.)",FALSE,X to cause a Hull Breach for 2 rounds after hitting with a kinetic weapon,,,,"0.2, 0.05, 0.15","1.0, 1.0, 1.0",TRUE,TRUE,11,1262973132,21
R,,AZETBUR,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KLINGON PATRIOTS,ArmorPiercing,,,EnemyTakesHit,SelfShip,MultiplyAdd,"Every time the ship hits the opponent with a weapon attack, Azetbur increases the Armor Piercing of the ship by X. -- (Weapons with multiple shots will only trigger this ability once per attack.)",FALSE,+X To Armor Piercing every time the ship hits,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.1, 0.15, 0.2, 0.3, 0.4",FALSE,TRUE,11,3301945997,22
U,,KOTH,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,KLINGON PATRIOTS,RepairTime,,SelfInterceptor,ShipRecalled,SelfShip,MultiplyAdd,Koth decreases the time needed to repair the ship by X if it is an Interceptor.,FALSE,+X to Repair speed on this ship if it is an Interceptor,,,,"1.0, 1.0, 1.0","0.2, 0.05, 0.1",FALSE,TRUE,12,2092278144,23
U,,KOTH,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,"ModuleKinetic, TargetHasHullBreach",➖,➖,KLINGON PATRIOTS,AllDamage,,"ModuleKinetic, TargetHasHullBreach",RoundStart,SelfShip,MultiplyAdd,"As long as the opponent's ship has a Hull Breach, Koth increases the damage dealt by Kinetic Weapons by X.",FALSE,+X to Kinetic damage while the opponent has a Hull Breach,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.05, 0.1, 0.15, 0.2, 0.25",FALSE,TRUE,12,1880351032,24
U,,WOTELN,CM,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,EnemyBattleship,➖,➖,KLINGON PATRIOTS,AllDamage,,EnemyBattleship,CombatStart,SelfShip,MultiplyAdd,"If the opponent's ship is a Battleship, Woteln increases the Damage of the weapons by X.",FALSE,+X to Damage if the opponent is a Battleship,,,,"1.0, 1.0, 1.0","0.1, 0.05, 0.1",FALSE,TRUE,13,4287045306,25
U,,WOTELN,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,SelfInterceptor,➖,➖,KLINGON PATRIOTS,ShipDodge,,SelfInterceptor,ShipLaunched,SelfShip,MultiplyAdd,"If the ship is an Interceptor, Woteln increases its Dodge value by X.",FALSE,+X to Dodge when aboard an Interceptor,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.15, 0.2, 0.25, 0.3, 0.4",FALSE,TRUE,13,2759234550,26
U,,M'RAL,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KLINGON PATRIOTS,ArmorPiercing,,,ShipLaunched,SelfShip,MultiplyAdd,M'ral increases the Armor Piercing of the ship by X.,FALSE,+X to Armor Piercing,,,,"1.0, 1.0, 1.0","0.2, 0.05, 0.1",FALSE,TRUE,14,508362235,27
U,,M'RAL,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,KLINGON PATRIOTS,OfficerStatAttack,,,ShipLaunched,SelfBridge,MultiplyAdd,M'ral increases the total Attack of all Officers on the bridge by X.,FALSE,+X bonus to the Attack of the bridge Officers,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.1, 0.15, 0.2, 0.25, 0.3",FALSE,TRUE,14,1987416811,28
E,,NERO,CM,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,TargetHasBurning,➖,➖,NERO'S CREW,AllDamage,num_rounds=1,TargetHasBurning,RoundStart,SelfShip,MultiplyAdd,"At the beginning of each round, if the opponent's ship is Burning, Nero increases the Damage of the weapons by X.",FALSE,+X to Damage when the enemy ship is Burning,,,,"1.0, 1.0, 1.0","0.4, 0.1, 0.2",FALSE,TRUE,15,1824840463,29
E,,NERO,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,NERO'S CREW,AddState,"num_rounds=2, state=2",,EnemyTakesHit,EnemyShip,MultiplySub,"Every time the ship strikes the opponent with a weapon attack, Nero has a X chance of Burning it for two rounds.",FALSE,X chance to cause Burning to the enemy when hitting it,,,,"0.25, 0.3, 0.35, 0.4, 0.5","0.25, 0.3, 0.35, 0.4, 0.5",TRUE,TRUE,15,1215201819,30
R,,VEMET,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,NERO'S CREW,HullHPRepair,,,ShieldsDepleted,SelfShip,MultiplySub,"If the ship survives an attack that depletes its shields and is destroyed in one of the following attacks during the same battle, the battle is lost but Vemet heals X of the Hull Health and the ship survives. This takes precedence over the NSEA Protector’s Omega-13 Ship Ability and does not stack.",FALSE,The ship can resurrect with X of the ship's hull health. This takes precedence over the NSEA Protector’s Omega-13 Ship Ability and does not stack.,,,,"1.0, 1.0, 1.0","0.05, 0.02, 0.05",FALSE,TRUE,16,4289717791,31
R,,VEMET,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,TargetHasBurning,➖,➖,NERO'S CREW,ShieldHPRepair,officer_stat=3,TargetHasBurning,RoundStart,EnemyShip,MultiplyBaseSub,"At the beginning of each round, if the opponent's ship is Burning, Vemet decreases its Shield Health by an amount equal to X of the Health of all Officers on the ship.",FALSE,X of total Officer Health deducted from the Shield Health of a Burning ship each round,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.25, 0.5, 1.0, 4.0, 7.5",FALSE,TRUE,16,2633638696,32
R,,KUMAK,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,NERO'S CREW,OfficerStatAll,,,RoundStart,SelfAll,MultiplyAdd,"At the beginning of each round, Kumak increases the stats of all Officers on the ship by X.",FALSE,+X to all Officer Stats each round,,,,"1.0, 1.0, 1.0","0.05, 0.02, 0.05",FALSE,TRUE,17,1446865370,33
R,,KUMAK,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,TargetHasBurning,➖,➖,NERO'S CREW,AllDefenses,num_rounds=1,TargetHasBurning,RoundStart,SelfShip,MultiplyAdd,"As long as the enemy ship is Burning, Kumak increases the Armor, Shield Deflection and Dodge of the ship by X.",FALSE,"+X To Armor, Shield Deflection and Dodge when the opponent is Burning",,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.4, 0.5, 0.6, 0.8, 1.0",FALSE,TRUE,17,2642188917,34
R,,LIVIS,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,NERO'S CREW,RepairTime,,SelfBattleship,ShipRecalled,SelfShip,MultiplyAdd,Livis decreases the time needed to repair the ship by X if it is a Battleship.,FALSE,+X to Repair speed on this ship if it is a Battleship,,,,"1.0, 1.0, 1.0","0.1, 0.05, 0.1",FALSE,TRUE,18,2144007762,35
R,,LIVIS,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,SelfBattleship,➖,➖,NERO'S CREW,HullHPMax,,SelfBattleship,ShipLaunched,SelfShip,MultiplyAdd,"If the ship is a Battleship, Livis increases its maximum Hull Health by X.",FALSE,+X to this ship's max Hull Health if it is a Battleship,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.2, 0.3, 0.4, 0.5, 0.6",FALSE,TRUE,18,2714109144,36
U,,ARIX,CM,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,HitEnemyWithEnergy,➖,➖,NERO'S CREW,AddState,"num_rounds=1, state=2",HitEnemyWithEnergy,EnemyTakesHit,EnemyShip,Set,"Every time the opponent is hit by an energy weapon attack, Arix has a X chance of Burning it. -- (Weapons with multiple shots will only trigger this maneuver once per attack.)",FALSE,X chance to cause Burning to the opponent after hitting it with an energy weapon,,,,"0.1, 0.02, 0.05","1.0, 1.0, 1.0",TRUE,TRUE,19,2603504550,37
U,,ARIX,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,HullHealthBelowStartOfCombat,➖,➖,NERO'S CREW,ShipArmor,percentage=0.7,HullHealthBelowStartOfCombat,RoundStart,SelfShip,MultiplyAdd,"As long as the ship's Hull Health is under 70% of its value at the start of combat, Arix increases its Armor by X",FALSE,+X to Armor when the ship has less than 70% Hull Health,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.15, 0.2, 0.3, 0.4, 0.5",FALSE,TRUE,19,193818243,38
U,,VELLA,CM,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,EnemyExplorer,➖,➖,NERO'S CREW,AllDamage,,EnemyExplorer,CombatStart,SelfShip,MultiplyAdd,"If the opponent's ship is an Explorer, Vella increases the damage of weapons by X.",FALSE,+X Damage if the opponent is an Explorer,,,,"1.0, 1.0, 1.0","0.1, 0.05, 0.1",FALSE,TRUE,20,3575708063,39
U,,VELLA,OA,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,NERO'S CREW,OfficerStatHealth,,,ShipLaunched,SelfAll,MultiplyAdd,Vella increases the total Health of all Officers on the ship by X.,FALSE,+X to Health for all Officers on this ship,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.05, 0.07, 0.09, 0.12, 0.15",FALSE,TRUE,20,4246759861,40
U,,JAVAID,CM,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,,➖,➖,NERO'S CREW,ShieldPiercing,,,ShipLaunched,SelfShip,MultiplyAdd,Javaid increases the Shield Piercing of the ship by X.,FALSE,+X to Shield Piercing,,,,"1.0, 1.0, 1.0","0.2, 0.05, 0.1",FALSE,TRUE,21,2120680252,41
U,,JAVAID,OA,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,✴️,SelfBattleship,➖,➖,NERO'S CREW,ShipArmor,,SelfBattleship,ShipLaunched,SelfShip,MultiplyAdd,"If the ship is a Battleship, Javaid increases its Armor by X.",FALSE,+X to Armor if the ship is a Battleship,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.15, 0.2, 0.25, 0.3, 0.4",FALSE,TRUE,21,640569748,42
R,,T'PRING,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,MiningRate,"resources=[96209859, 1779416627, 2964093937, 1349464922, 2002611017, 296474010]",,ShipLaunched,SelfShip,MultiplyAdd,T'pring increases the Mining Rate of the ship by X when mining Gas.,FALSE,+X to Gas mining rate,,,,"1.0, 1.0, 1.0","0.4, 0.2, 0.3",FALSE,TRUE,49,3248153153,43
R,,T'PRING,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,CargoProtection,,,ShipLaunched,SelfShip,MultiplyAdd,T'Pring increases the Protected Cargo by X.,FALSE,+X to Protected Cargo,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.5, 1.0, 1.5, 2.0, 3.0",FALSE,TRUE,49,1776341383,44
R,,STONN,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,MiningRate,"resources=[1908242242, 84292608, 802509572, 2905009151, 3842158911, 1586478890]",,ShipLaunched,SelfShip,MultiplyAdd,Stonn increases the Mining Rate of the ship by X when mining Ore.,FALSE,+X to Ore mining rate,,,,"1.0, 1.0, 1.0","0.4, 0.2, 0.3",FALSE,TRUE,50,2656033988,45
R,,STONN,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,CargoCapacity,,,ShipLaunched,SelfShip,MultiplyAdd,Stonn increases the Cargo size of the ship by X.,FALSE,+X to Cargo size,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.2, 0.25, 0.3, 0.35, 0.4",FALSE,TRUE,50,3963393918,46
R,,BAROT,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,MiningRate,"resources=[1371898528, 680796905, 3735331456, 3598797204, 3739531165, 2285412015]",,ShipLaunched,SelfShip,MultiplyAdd,Barot increases the rate of Crystal Mining by X.,FALSE,+X to Crystal Mining rate,,,,"1.0, 1.0, 1.0","0.4, 0.2, 0.3",FALSE,TRUE,89,703289562,47
R,,BAROT,OA,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,when mining,➖,➖,SURVEYORS & MINERS,HullHPRepair,,"SelfMining, SelfDefending",CombatStart,EnemyShip,MultiplySub,"When the ship becomes attacked while mining, at the beginning of combat, Barot decreases the opponent's Hull Health by X.",TRUE,-X to the opponent's Hull Health at the start of combat if attacked while mining,,BROKEN - doesn't work,,"1.0, 1.0, 1.0, 1.0, 1.0","0.1, 0.15, 0.2, 0.25, 0.3",FALSE,TRUE,89,2398413031,48
C,,DOMITIA,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,MiningRate,"resources=[2614028847, 733419347]",,ShipLaunched,SelfShip,MultiplyAdd,Domitia increases the Mining Rate of the ship by X when mining Dilithium.,FALSE,+X to Dilithium mining rate,,,,"1.0, 1.0, 1.0","0.4, 0.2, 0.3",FALSE,TRUE,51,2591028018,49
C,,DOMITIA,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,WarpSpeed,,CargoFull,ShipLaunched,SelfShip,MultiplyAdd,"As long as the Cargo of the ship is full, Domitia increases its Warp speed by X.",FALSE,+X to Warp speed when the Cargo is full,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.25, 0.5, 0.75, 1.0, 1.3",FALSE,TRUE,51,2687495170,50
C,,K'BISCH,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,MiningRate,"resources=[743985951, 1734940706, 580616659]",,ShipLaunched,SelfShip,MultiplyAdd,K'Bisch increases the Mining Rate of the ship by X when mining Tritanium.,FALSE,+X to Tritanium mining rate,,,,"1.0, 1.0, 1.0","0.4, 0.2, 0.3",FALSE,TRUE,52,762142944,51
C,,K'BISCH,OA,✴️,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,"docked on a node, on a Mining Node",➖,➖,SURVEYORS & MINERS,AllDamage,"battle_types=[4], game_context=mining_node","CombatBattleType, CombatGameContext, SelfDefending",CombatStart,EnemyShip,MultiplySub,"As long as the ship is mining, K'Bisch reduces the damage dealt by attacking opponents by X.",FALSE,-X to Damage taken when mining,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.1, 0.12, 0.14, 0.16, 0.2",FALSE,TRUE,52,2133714071,52
C,,HELVIA,CM,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,MiningRate,"resources=[2325683920, 4275314946, 999782265]",,ShipLaunched,SelfShip,MultiplyAdd,Helvia increases the Mining Rate of the ship by X when mining Parsteel.,FALSE,+X to Parsteel mining rate,,,,"1.0, 1.0, 1.0","0.4, 0.2, 0.3",FALSE,TRUE,53,774401700,53
C,,HELVIA,OA,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,➖,,➖,✅,SURVEYORS & MINERS,WarpSpeed,,CargoEmpty,ShipLaunched,SelfShip,MultiplyAdd,"As long as the Cargo of the ship is empty, Helvia increases its Warp speed by X.",FALSE,+X to Warp speed when the Cargo is empty,,,,"1.0, 1.0, 1.0, 1.0, 1.0","0.25, 0.5, 0.75, 1.0, 1.25",FALSE,TRUE,53,2541405785,54
U,,GONZALES,CM,➖,➖,✅,✅,✅,➖,✅,✅,✅,➖,➖,➖,,➖,➖,STARFLEET ACADEMY,CritChance,,EnemyHostile,CombatStart,SelfShip,Add,"If the opponent is a Hostile, Gonzales increases the chances of dealing a Critical Hit by X.",FALSE,+X to Critical chance against Hostiles,,,,"1.0, 1.0, 1.0","0.08, 0.01, 0.02",FALSE,TRUE,70,2126712571,55
